country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths
Belarus,BLR,2021-06,"Sinopharm/Beijing, Sputnik V",1073282.0,701183.0,372099.0,0.0,668362.0,11.37,7.43,3.94,70776.0,Europe,9442867.0,22750.0,417189.0,292.0,3143.0
Belarus,BLR,2021-07,"Sinopharm/Beijing, Sputnik V",2194993.0,1334540.0,860453.0,0.0,832811.0,23.24,14.13,9.11,88188.0,Europe,9442867.0,28851.0,446040.0,311.0,3454.0
Belarus,BLR,2021-08,"Sinopharm/Beijing, Sputnik V",2963378.0,1626825.0,1336553.0,0.0,669954.0,31.38,17.23,14.15,70948.0,Europe,9442867.0,35492.0,481532.0,326.0,3780.0
Belarus,BLR,2021-09,"Sinopharm/Beijing, Sputnik V",3628321.0,2059838.0,1568483.0,0.0,717179.0,38.42,21.81,16.61,75949.0,Europe,9442867.0,56554.0,538086.0,363.0,4143.0
Belarus,BLR,2021-10,"Sinopharm/Beijing, Sputnik V",4766181.0,2759758.0,2006423.0,0.0,1288557.0,50.47,29.23,21.25,136459.0,Europe,9442867.0,62082.0,600168.0,488.0,4631.0
Belarus,BLR,2021-11,"Sinopharm/Beijing, Sputnik V",6331049.0,3618830.0,2712219.0,0.0,1329743.0,67.05,38.32,28.72,140816.0,Europe,9442867.0,54550.0,654718.0,450.0,5081.0
Belarus,BLR,2021-12,"Sinopharm/Beijing, Sputnik V",7708200.0,4356041.0,3228165.0,0.0,2035014.0,81.63,46.13,34.19,215505.0,Europe,9442867.0,44392.0,699110.0,497.0,5578.0
Belarus,BLR,2022-01,"Sinopharm/Beijing, Sputnik V",10028295.0,5274902.0,4233740.0,0.0,1620807.0,106.2,55.86,44.84,171641.0,Europe,9442867.0,43843.0,742953.0,474.0,6052.0
Belarus,BLR,2022-02,"Sinopharm/Beijing, Sputnik V",10649534.0,5528298.0,4632574.0,0.0,618142.0,112.78,58.54,49.06,65462.0,Europe,9442867.0,176783.0,919736.0,428.0,6480.0
Belgium,BEL,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",955.0,953.0,21.0,616.0,529.0,0.01,0.01,0.0,45.0,Europe,11632334.0,69151.0,646496.0,2883.0,19528.0
Belgium,BEL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",344861.0,317943.0,27482.0,343906.0,310862.0,2.96,2.73,0.24,26724.0,Europe,11632334.0,63657.0,710153.0,1564.0,21092.0
Belgium,BEL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",877445.0,535078.0,343414.0,532584.0,520096.0,7.54,4.6,2.95,44710.0,Europe,11632334.0,61358.0,771511.0,985.0,22077.0
Belgium,BEL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2004087.0,1435804.0,569677.0,1126642.0,1044673.0,17.23,12.34,4.9,89809.0,Europe,11632334.0,110942.0,882453.0,939.0,23016.0
Belgium,BEL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3985162.0,3112050.0,878424.0,1981075.0,1864979.0,34.26,26.75,7.55,160328.0,Europe,11632334.0,107776.0,990229.0,1214.0,24230.0
Belgium,BEL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6910424.0,4755042.0,2236842.0,2925262.0,2898472.0,59.41,40.88,19.23,249173.0,Europe,11632334.0,71772.0,1062001.0,725.0,24955.0
Belgium,BEL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11089877.0,7262384.0,4095755.0,4179453.0,4114167.0,95.34,62.43,35.21,353685.0,Europe,11632334.0,23130.0,1085131.0,218.0,25173.0
Belgium,BEL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14708145.0,8108286.0,6933481.0,3618268.0,3576693.0,126.44,69.7,59.61,307478.0,Europe,11632334.0,39584.0,1124715.0,68.0,25241.0
Belgium,BEL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16311187.0,8479737.0,8196938.0,1603042.0,1889620.0,140.22,72.9,70.47,162446.0,Europe,11632334.0,59949.0,1184664.0,139.0,25380.0
Belgium,BEL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16856169.0,8639850.0,8469068.0,544982.0,553788.0,144.91,74.27,72.81,47608.0,Europe,11632334.0,60290.0,1244954.0,222.0,25602.0
Belgium,BEL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17627446.0,8757215.0,8617627.0,771277.0,792380.0,151.54,75.28,74.08,68118.0,Europe,11632334.0,115696.0,1360650.0,392.0,25994.0
Belgium,BEL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",18938644.0,8868670.0,8728875.0,1311198.0,1158812.0,162.81,76.24,75.04,99618.0,Europe,11632334.0,405385.0,1766035.0,1021.0,27015.0
Belgium,BEL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21704563.0,8929068.0,8819658.0,2765919.0,2821638.0,186.59,76.76,75.82,242568.0,Europe,11632334.0,339308.0,2105343.0,1316.0,28331.0
Belgium,BEL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24189646.0,9154872.0,8879788.0,2485083.0,2550671.0,207.95,78.7,76.34,219275.0,Europe,11632334.0,1049896.0,3155239.0,721.0,29052.0
Belgium,BEL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25036815.0,9218037.0,9081202.0,847169.0,887363.0,215.23,79.24,78.07,76282.0,Europe,11632334.0,402075.0,3557314.0,1127.0,30179.0
Belgium,BEL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",25090382.0,9221824.0,9092136.0,53567.0,76653.0,215.7,79.28,78.16,6590.0,Europe,11632334.0,250133.0,3807447.0,568.0,30747.0
Belize,BLZ,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North America,404915.0,385.0,12293.0,14.0,315.0
Belize,BLZ,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",22067.0,22067.0,0.0,13958.0,21585.0,5.45,5.45,0.0,53308.0,North America,404915.0,163.0,12456.0,3.0,317.0
Belize,BLZ,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42100.0,42100.0,0.0,7259.0,20367.0,10.4,10.4,0.0,50299.0,North America,404915.0,212.0,12668.0,6.0,323.0
Belize,BLZ,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",75243.0,64070.0,11173.0,16660.0,33272.0,18.58,15.82,2.76,82168.0,North America,404915.0,141.0,12809.0,1.0,324.0
Belize,BLZ,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",106010.0,79993.0,26017.0,7287.0,37904.0,26.18,19.76,6.43,93612.0,North America,404915.0,442.0,13251.0,5.0,329.0
Belize,BLZ,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",183581.0,132361.0,51220.0,34711.0,64980.0,45.34,32.69,12.65,160481.0,North America,404915.0,912.0,14163.0,8.0,337.0
Belize,BLZ,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",237507.0,167596.0,69911.0,21137.0,56059.0,58.66,41.39,17.27,138446.0,North America,404915.0,2190.0,16353.0,25.0,362.0
Belize,BLZ,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",321277.0,193769.0,127508.0,21680.0,80482.0,79.34,47.85,31.49,198762.0,North America,404915.0,4448.0,20801.0,52.0,414.0
Belize,BLZ,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",384446.0,223812.0,144531.0,0.0,68386.0,94.94,55.27,35.69,168885.0,North America,404915.0,5997.0,26798.0,77.0,491.0
Belize,BLZ,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",407766.0,227942.0,193188.0,0.0,24593.0,100.7,56.29,47.71,60737.0,North America,404915.0,3633.0,30431.0,87.0,578.0
Belize,BLZ,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",424634.0,230125.0,199119.0,0.0,19313.0,104.87,56.83,49.18,47697.0,North America,404915.0,2409.0,32840.0,27.0,602.0
Belize,BLZ,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",445691.0,232515.0,203237.0,0.0,19226.0,110.07,57.42,50.19,47484.0,North America,404915.0,17647.0,50487.0,23.0,625.0
Belize,BLZ,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",458351.0,234370.0,206583.0,0.0,12764.0,113.2,57.88,51.02,31524.0,North America,404915.0,6207.0,56694.0,25.0,650.0
Belize,BLZ,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",460853.0,234810.0,207253.0,0.0,1474.0,113.81,57.99,51.18,3640.0,North America,404915.0,559.0,57253.0,4.0,654.0
Benin,BEN,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",12934.0,12516.0,418.0,0.0,8327.0,0.1,0.1,0.0,668.0,Africa,12451031.0,237.0,8058.0,2.0,101.0
Benin,BEN,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",46108.0,36188.0,9920.0,0.0,26658.0,0.37,0.29,0.08,2137.0,Africa,12451031.0,141.0,8199.0,3.0,104.0
Benin,BEN,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",57886.0,43377.0,14509.0,0.0,17949.0,0.46,0.35,0.12,1445.0,Africa,12451031.0,195.0,8394.0,4.0,108.0
Benin,BEN,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",117984.0,50751.0,21405.0,0.0,65304.0,0.95,0.41,0.17,5244.0,Africa,12451031.0,4972.0,13366.0,20.0,128.0
Benin,BEN,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",174104.0,152699.0,0.0,0.0,80871.0,1.4,1.23,0.0,6497.0,Africa,12451031.0,10524.0,23890.0,31.0,159.0
Benin,BEN,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",277614.0,238775.0,207440.0,0.0,72850.0,2.23,1.92,1.67,5853.0,Africa,12451031.0,859.0,24749.0,2.0,161.0
Benin,BEN,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",827261.0,774881.0,652351.0,0.0,424351.0,6.64,6.22,5.24,34085.0,Africa,12451031.0,101.0,24850.0,0.0,161.0
Benin,BEN,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",1773592.0,1699784.0,1319264.0,0.0,1082212.0,14.24,13.65,10.6,86917.0,Africa,12451031.0,85.0,24935.0,0.0,161.0
Benin,BEN,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",2138322.0,2039793.0,1625516.0,0.0,498744.0,17.17,16.38,13.06,40058.0,Africa,12451031.0,1515.0,26450.0,2.0,163.0
Benin,BEN,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",2788620.0,2591583.0,2013843.0,0.0,435228.0,22.4,20.81,16.17,34952.0,Africa,12451031.0,117.0,26567.0,0.0,163.0
Bermuda,BMU,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech",4897.0,4897.0,0.0,0.0,5216.0,7.89,7.89,0.0,84004.0,North America,62092.0,87.0,691.0,2.0,12.0
Bermuda,BMU,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech",20705.0,13659.0,7046.0,0.0,14818.0,33.35,22.0,11.35,238645.0,North America,62092.0,14.0,705.0,0.0,12.0
Bermuda,BMU,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech",37788.0,22417.0,15371.0,0.0,18885.0,60.86,36.1,24.76,304147.0,North America,62092.0,512.0,1217.0,0.0,12.0
Bermuda,BMU,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech",55904.0,32129.0,23775.0,0.0,18148.0,90.03,51.74,38.29,292277.0,North America,62092.0,1176.0,2393.0,16.0,28.0
Bermuda,BMU,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech",71114.0,37554.0,33560.0,0.0,13901.0,114.53,60.48,54.05,223876.0,North America,62092.0,101.0,2494.0,5.0,33.0
Bermuda,BMU,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech",80722.0,41198.0,35662.0,0.0,9454.0,130.0,66.35,57.43,152257.0,North America,62092.0,20.0,2514.0,0.0,33.0
Bermuda,BMU,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech",82870.0,41873.0,40997.0,0.0,3161.0,133.46,67.44,66.03,50910.0,North America,62092.0,39.0,2553.0,0.0,33.0
Bermuda,BMU,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech",84748.0,42826.0,41922.0,0.0,2092.0,136.49,68.97,67.52,33693.0,North America,62092.0,370.0,2923.0,1.0,34.0
Bermuda,BMU,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech",86676.0,43855.0,42821.0,0.0,2066.0,139.59,70.63,68.96,33273.0,North America,62092.0,2321.0,5244.0,38.0,72.0
Bermuda,BMU,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech",92770.0,45291.0,43738.0,0.0,5623.0,149.41,72.94,70.44,90561.0,North America,62092.0,403.0,5647.0,29.0,101.0
Bermuda,BMU,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech",101341.0,0.0,0.0,0.0,12066.0,163.21,0.0,0.0,194333.0,North America,62092.0,101.0,5748.0,5.0,106.0
Bermuda,BMU,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech",112695.0,46194.0,45213.0,0.0,7912.0,181.5,74.4,72.82,127428.0,North America,62092.0,672.0,6420.0,4.0,110.0
Bermuda,BMU,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech",120535.0,46695.0,45863.0,0.0,7713.0,194.12,75.2,73.86,124218.0,North America,62092.0,4373.0,10793.0,7.0,117.0
Bermuda,BMU,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech",124342.0,46961.0,46119.0,0.0,4137.0,200.25,75.63,74.28,66625.0,North America,62092.0,768.0,11561.0,6.0,123.0
Bermuda,BMU,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech",125085.0,47336.0,46247.0,0.0,409.0,201.45,76.24,74.48,6587.0,North America,62092.0,895.0,12456.0,4.0,127.0
Bhutan,BTN,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",394765.0,394765.0,0.0,394765.0,433335.0,50.62,50.62,0.0,555629.0,Asia,779900.0,6.0,873.0,0.0,1.0
Bhutan,BTN,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",480422.0,480422.0,0.0,85657.0,307630.0,61.6,61.6,0.0,394445.0,Asia,779900.0,201.0,1074.0,0.0,1.0
Bhutan,BTN,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",482716.0,482716.0,0.0,1709.0,2745.0,61.89,61.89,0.0,3519.0,Asia,779900.0,546.0,1620.0,0.0,1.0
Bhutan,BTN,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",484751.0,484751.0,0.0,0.0,2574.0,62.16,62.16,0.0,3306.0,Asia,779900.0,480.0,2100.0,0.0,1.0
Bhutan,BTN,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",963360.0,486242.0,460221.0,377762.0,466157.0,123.52,62.35,59.01,597714.0,Asia,779900.0,415.0,2515.0,1.0,2.0
Bhutan,BTN,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1045074.0,567143.0,477931.0,2140.0,91327.0,134.0,72.72,61.28,117101.0,Asia,779900.0,81.0,2596.0,1.0,3.0
Bhutan,BTN,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1081086.0,584605.0,496481.0,0.0,37886.0,138.62,74.96,63.66,48579.0,Asia,779900.0,5.0,2601.0,0.0,3.0
Bhutan,BTN,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1148146.0,588307.0,559839.0,0.0,48662.0,147.22,75.43,71.78,62396.0,Asia,779900.0,20.0,2621.0,0.0,3.0
Bhutan,BTN,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1153555.0,589215.0,564340.0,0.0,24116.0,147.91,75.55,72.36,30920.0,Asia,779900.0,19.0,2640.0,0.0,3.0
Bhutan,BTN,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1154843.0,589762.0,565081.0,0.0,5457.0,148.08,75.62,72.46,6995.0,Asia,779900.0,20.0,2660.0,0.0,3.0
Bhutan,BTN,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1435774.0,593980.0,570751.0,0.0,266462.0,184.1,76.16,73.18,341660.0,Asia,779900.0,2231.0,4891.0,1.0,4.0
Bhutan,BTN,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1592652.0,596568.0,574736.0,0.0,163689.0,204.21,76.49,73.69,209885.0,Asia,779900.0,7811.0,12702.0,2.0,6.0
Bolivia,BOL,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",29813.0,22212.0,7601.0,28224.0,22471.0,0.25,0.19,0.06,1899.0,South America,11832936.0,32175.0,249010.0,1270.0,11649.0
Bolivia,BOL,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",304185.0,194880.0,109305.0,274372.0,251722.0,2.57,1.65,0.92,21275.0,South America,11832936.0,23401.0,272411.0,608.0,12257.0
Bolivia,BOL,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",842642.0,610534.0,232108.0,538457.0,462737.0,7.12,5.16,1.96,39107.0,South America,11832936.0,31321.0,303732.0,694.0,12951.0
Bolivia,BOL,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1681883.0,1331789.0,350094.0,839241.0,852194.0,14.21,11.25,2.96,72020.0,South America,11832936.0,67547.0,371279.0,1573.0,14524.0
Bolivia,BOL,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2590835.0,1885313.0,705522.0,908952.0,888131.0,21.9,15.93,5.96,75056.0,South America,11832936.0,68345.0,439624.0,2243.0,16767.0
Bolivia,BOL,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",4505459.0,3106488.0,1627394.0,1914624.0,1846120.0,38.08,26.25,13.75,156016.0,South America,11832936.0,33882.0,473506.0,1054.0,17821.0
Bolivia,BOL,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",6001157.0,3996452.0,2747844.0,1495698.0,1485643.0,50.72,33.77,23.22,125549.0,South America,11832936.0,17373.0,490879.0,631.0,18452.0
Bolivia,BOL,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",6800922.0,4299925.0,3374883.0,799765.0,902940.0,57.47,36.34,28.52,76308.0,South America,11832936.0,9566.0,500445.0,283.0,18735.0
Bolivia,BOL,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",7818347.0,4562128.0,3861325.0,1017425.0,986434.0,66.07,38.55,32.63,83364.0,South America,11832936.0,13139.0,513584.0,190.0,18925.0
Bolivia,BOL,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",8609838.0,5074083.0,4152712.0,791491.0,833526.0,72.76,42.88,35.09,70440.0,South America,11832936.0,23975.0,537559.0,246.0,19171.0
Bolivia,BOL,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",9792844.0,5635100.0,4593214.0,1183006.0,1105955.0,82.76,47.62,38.82,93461.0,South America,11832936.0,62194.0,599753.0,509.0,19680.0
Bolivia,BOL,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",11860782.0,6726944.0,5249825.0,2067938.0,2105163.0,100.24,56.85,44.37,177906.0,South America,11832936.0,255952.0,855705.0,1271.0,20951.0
Bolivia,BOL,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",12586663.0,6929767.0,5604074.0,725881.0,818140.0,106.37,58.56,47.36,69138.0,South America,11832936.0,37690.0,893395.0,487.0,21438.0
Bolivia,BOL,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",12588867.0,6930515.0,5604495.0,0.0,14044.0,106.39,58.57,47.36,1187.0,South America,11832936.0,8357.0,901752.0,456.0,21894.0
Bonaire Sint Eustatius and Saba,BES,2021-04,"Moderna, Pfizer/BioNTech",7391.0,5726.0,1665.0,0.0,4116.0,27.95,21.65,6.3,155652.0,North America,26445.0,1362.0,1558.0,12.0,15.0
Bonaire Sint Eustatius and Saba,BES,2021-05,"Moderna, Pfizer/BioNTech",0.0,0.0,0.0,0.0,6076.0,0.0,0.0,0.0,229772.0,North America,26445.0,55.0,1613.0,2.0,17.0
Bonaire Sint Eustatius and Saba,BES,2021-06,"Moderna, Pfizer/BioNTech",0.0,0.0,0.0,0.0,5880.0,0.0,0.0,0.0,222360.0,North America,26445.0,36.0,1649.0,0.0,17.0
Bonaire Sint Eustatius and Saba,BES,2021-07,"Moderna, Pfizer/BioNTech",0.0,0.0,0.0,0.0,6076.0,0.0,0.0,0.0,229772.0,North America,26445.0,58.0,1707.0,0.0,17.0
Bonaire Sint Eustatius and Saba,BES,2021-08,"Moderna, Pfizer/BioNTech",0.0,0.0,0.0,0.0,6076.0,0.0,0.0,0.0,229772.0,North America,26445.0,84.0,1791.0,0.0,17.0
Bonaire Sint Eustatius and Saba,BES,2021-09,"Moderna, Pfizer/BioNTech",35845.0,19109.0,16736.0,0.0,196.0,135.55,72.26,63.29,7412.0,North America,26445.0,305.0,2096.0,2.0,19.0
Bosnia and Herzegovina,BIH,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0.0,0.0,0.0,0.0,9758.0,0.0,0.0,0.0,2992.0,Europe,3263459.0,9482.0,130979.0,392.0,5071.0
Bosnia and Herzegovina,BIH,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0.0,0.0,0.0,0.0,17794.0,0.0,0.0,0.0,5456.0,Europe,3263459.0,38647.0,169626.0,1528.0,6599.0
Bosnia and Herzegovina,BIH,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",80988.0,68988.0,12000.0,0.0,67402.0,2.48,2.11,0.37,20658.0,Europe,3263459.0,28835.0,198461.0,1952.0,8551.0
Bosnia and Herzegovina,BIH,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",236472.0,191659.0,44813.0,0.0,159488.0,7.25,5.87,1.37,48872.0,Europe,3263459.0,5551.0,204012.0,702.0,9253.0
Bosnia and Herzegovina,BIH,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",457491.0,302020.0,155471.0,26978.0,203627.0,14.02,9.25,4.76,62397.0,Europe,3263459.0,1010.0,205022.0,412.0,9665.0
Bosnia and Herzegovina,BIH,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",623838.0,388445.0,235393.0,0.0,244502.0,19.12,11.9,7.21,74921.0,Europe,3263459.0,633.0,205655.0,33.0,9687.0
Bosnia and Herzegovina,BIH,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",928126.0,567198.0,360928.0,66884.0,293265.0,28.44,17.38,11.06,89865.0,Europe,3263459.0,8198.0,213853.0,116.0,9803.0
Bosnia and Herzegovina,BIH,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1242203.0,734195.0,508008.0,0.0,231389.0,38.06,22.5,15.57,70910.0,Europe,3263459.0,20922.0,234775.0,803.0,10606.0
Bosnia and Herzegovina,BIH,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1479596.0,797531.0,682065.0,0.0,231823.0,45.34,24.44,20.9,71027.0,Europe,3263459.0,17983.0,252758.0,889.0,11495.0
Bosnia and Herzegovina,BIH,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1553874.0,882641.0,720631.0,0.0,195780.0,47.61,27.05,22.08,59987.0,Europe,3263459.0,22307.0,275065.0,1091.0,12586.0
Bosnia and Herzegovina,BIH,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0.0,0.0,0.0,0.0,133765.0,0.0,0.0,0.0,40982.0,Europe,3263459.0,16248.0,291313.0,856.0,13442.0
Bosnia and Herzegovina,BIH,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1924950.0,943394.0,846080.0,0.0,125135.0,58.98,28.91,25.93,38338.0,Europe,3263459.0,56154.0,347467.0,1005.0,14447.0
Botswana,BWA,2021-03,"Covaxin, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",0.0,0.0,0.0,0.0,9708.0,0.0,0.0,0.0,4050.0,Africa,2397240.0,11477.0,39848.0,258.0,568.0
Botswana,BWA,2021-04,"Covaxin, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",49882.0,49882.0,0.0,0.0,43904.0,2.08,2.08,0.0,18317.0,Africa,2397240.0,7086.0,46934.0,144.0,712.0
Botswana,BWA,2021-05,"Covaxin, Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",146725.0,146725.0,0.0,0.0,93051.0,6.12,6.12,0.0,38818.0,Africa,2397240.0,8039.0,54973.0,137.0,849.0
