country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million
Scotland,5466000,OWID_SCT,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10021469.0,4347880.0,3951364.0,860159.0,1042081.0,183.34,79.54,72.29,190647.0
Scotland,5466000,OWID_SCT,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11392828.0,4383209.0,4017043.0,1282362.0,1381655.0,208.43,80.19,73.49,252773.0
Scotland,5466000,OWID_SCT,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11844646.0,4416119.0,4129347.0,451818.0,515721.0,216.7,80.79,75.55,94352.0
Scotland,5466000,OWID_SCT,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12028503.0,4436511.0,4157929.0,183857.0,196134.0,220.06,81.17,76.07,35882.0
Scotland,5466000,OWID_SCT,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12052337.0,4438528.0,4162451.0,23834.0,26705.0,220.5,81.2,76.15,4886.0
Senegal,16816539,SEN,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",27018.0,27018.0,0.0,27018.0,21086.0,0.16,0.16,0.0,1227.0
Senegal,16816539,SEN,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",260754.0,260754.0,0.0,168379.0,221947.0,1.52,1.52,0.0,12906.0
Senegal,16816539,SEN,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",411343.0,411343.0,0.0,120223.0,169469.0,2.39,2.39,0.0,9853.0
Senegal,16816539,SEN,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",522575.0,452735.0,69840.0,18605.0,112841.0,3.04,2.63,0.41,6561.0
Senegal,16816539,SEN,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",664826.0,515344.0,149482.0,7200.0,149426.0,3.87,3.0,0.87,8690.0
Senegal,16816539,SEN,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",906557.0,640013.0,266544.0,7129.0,318528.0,5.27,3.72,1.55,18526.0
Senegal,16816539,SEN,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1712551.0,1147553.0,564998.0,0.0,735941.0,9.96,6.67,3.29,42796.0
Senegal,16816539,SEN,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1812874.0,1247876.0,564998.0,0.0,81316.0,10.54,7.26,3.29,4728.0
Senegal,16816539,SEN,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1836019.0,1271021.0,564998.0,0.0,57742.0,10.68,7.39,3.29,3357.0
Senegal,16816539,SEN,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1903098.0,1316401.0,918359.0,0.0,45298.0,11.07,7.66,5.34,2635.0
Senegal,16816539,SEN,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,14229.0,0.0,0.0,0.0,837.0
Senegal,16816539,SEN,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1923773.0,1316775.0,963489.0,0.0,102515.0,11.19,7.66,5.6,5962.0
Senegal,16816539,SEN,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",2473562.0,1440720.0,1028842.0,0.0,460171.0,14.38,8.38,5.98,26761.0
Senegal,16816539,SEN,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",2493984.0,1448125.0,1031849.0,0.0,2917.0,14.5,8.42,6.0,170.0
Serbia,8731081,SRB,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",437380.0,437380.0,0.0,392769.0,377796.0,6.37,6.37,0.0,54982.0
Serbia,8731081,SRB,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1436682.0,924683.0,511999.0,178761.0,983400.0,20.91,13.46,7.45,143111.0
Serbia,8731081,SRB,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2444395.0,1428888.0,1015507.0,828228.0,980214.0,35.57,20.79,14.78,142650.0
Serbia,8731081,SRB,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3514605.0,2026571.0,1488034.0,446706.0,1016013.0,51.15,29.49,21.66,147860.0
Serbia,8731081,SRB,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",4552842.0,2516852.0,2035990.0,394431.0,1114546.0,66.26,36.63,29.63,162195.0
Serbia,8731081,SRB,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",5146241.0,2693998.0,2452243.0,52270.0,752035.0,74.89,39.21,35.69,109440.0
Serbia,8731081,SRB,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",5536170.0,2835895.0,2700275.0,40386.0,281100.0,80.57,41.27,39.3,40908.0
Serbia,8731081,SRB,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",5882966.0,2923123.0,2804423.0,254176.0,334747.0,85.61,42.54,40.81,48716.0
Serbia,8731081,SRB,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",6497670.0,3040293.0,2901882.0,222954.0,595579.0,94.56,44.24,42.23,86676.0
Serbia,8731081,SRB,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",7104240.0,3153364.0,3002829.0,76260.0,618325.0,103.39,45.89,43.7,89984.0
Serbia,8731081,SRB,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",7899611.0,3263835.0,3123638.0,281144.0,783014.0,114.96,47.5,45.46,113953.0
Serbia,8731081,SRB,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",8239799.0,3309157.0,3207534.0,68023.0,402089.0,119.91,48.16,46.68,58517.0
Serbia,8731081,SRB,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",8402695.0,3334002.0,3245307.0,10063.0,150434.0,122.28,48.52,47.23,21890.0
Serbia,8731081,SRB,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",8472336.0,3343966.0,3263573.0,9141.0,75645.0,123.3,48.66,47.49,11010.0
Serbia,8731081,SRB,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",8480196.0,3344962.0,3265654.0,1698.0,8657.0,123.41,48.68,47.52,1259.0
Seychelles,98453,SYC,2021-01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",30861.0,30861.0,0.0,17622.0,29236.0,31.2,31.2,0.0,295582.0
Seychelles,98453,SYC,2021-02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",79438.0,55889.0,23549.0,18949.0,47044.0,80.31,56.5,23.81,475627.0
Seychelles,98453,SYC,2021-03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",100552.0,63686.0,36866.0,3676.0,24501.0,101.66,64.39,37.27,247710.0
Seychelles,98453,SYC,2021-04,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",126840.0,67680.0,59160.0,1301.0,25484.0,128.24,68.43,59.81,257649.0
Seychelles,98453,SYC,2021-05,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",134475.0,70446.0,64029.0,0.0,10539.0,135.96,71.22,64.73,106551.0
Seychelles,98453,SYC,2021-06,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",138581.0,70911.0,67670.0,0.0,3034.0,140.11,71.69,68.42,30674.0
Seychelles,98453,SYC,2021-07,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",141435.0,72882.0,68553.0,0.0,3838.0,142.99,73.69,69.31,38808.0
Seychelles,98453,SYC,2021-08,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",143490.0,73777.0,69713.0,0.0,3820.0,145.07,74.59,70.48,38622.0
Seychelles,98453,SYC,2021-09,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",148402.0,77311.0,71091.0,0.0,6621.0,150.04,78.16,71.87,66938.0
Seychelles,98453,SYC,2021-10,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",166521.0,81101.0,76283.0,1315.0,14662.0,168.36,81.99,77.12,148240.0
Seychelles,98453,SYC,2021-11,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",179462.0,81937.0,77951.0,0.0,11788.0,181.44,82.84,78.81,119179.0
Seychelles,98453,SYC,2021-12,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",183472.0,82348.0,78263.0,0.0,4742.0,185.49,83.26,79.13,47941.0
Seychelles,98453,SYC,2022-01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",190758.0,83419.0,78598.0,0.0,8951.0,192.86,84.34,79.46,90490.0
Seychelles,98453,SYC,2022-02,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",196959.0,84074.0,79820.0,0.0,4743.0,199.13,85.0,80.7,47944.0
Seychelles,98453,SYC,2022-03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",198120.0,84141.0,79921.0,0.0,166.0,200.3,85.07,80.8,1678.0
Sierra Leone,8004158,SLE,2021-03,"Oxford/AstraZeneca, Sinopharm/Beijing",31889.0,31889.0,0.0,6053.0,23110.0,0.39,0.39,0.0,2837.0
Sierra Leone,8004158,SLE,2021-04,"Oxford/AstraZeneca, Sinopharm/Beijing",59786.0,54084.0,5702.0,1928.0,38494.0,0.73,0.66,0.07,4728.0
Sierra Leone,8004158,SLE,2021-05,"Oxford/AstraZeneca, Sinopharm/Beijing",79762.0,68882.0,10880.0,0.0,19131.0,0.98,0.85,0.13,2350.0
Sierra Leone,8004158,SLE,2021-06,"Oxford/AstraZeneca, Sinopharm/Beijing",97315.0,82145.0,15170.0,0.0,29387.0,1.2,1.01,0.19,3609.0
Sierra Leone,8004158,SLE,2021-07,"Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,43865.0,0.0,0.0,0.0,5394.0
Sierra Leone,8004158,SLE,2021-08,"Oxford/AstraZeneca, Sinopharm/Beijing",193557.0,159793.0,33764.0,0.0,44160.0,2.38,1.96,0.41,5429.0
Sierra Leone,8004158,SLE,2021-09,"Oxford/AstraZeneca, Sinopharm/Beijing",236465.0,192558.0,43907.0,0.0,39233.0,2.9,2.37,0.54,4818.0
Sierra Leone,8004158,SLE,2021-10,"Oxford/AstraZeneca, Sinopharm/Beijing",396196.0,318380.0,110744.0,0.0,292092.0,4.87,3.91,1.36,35885.0
Sierra Leone,8004158,SLE,2021-11,"Oxford/AstraZeneca, Sinopharm/Beijing",868726.0,703231.0,361089.0,0.0,340546.0,10.67,8.64,4.44,41831.0
Sierra Leone,8004158,SLE,2021-12,"Oxford/AstraZeneca, Sinopharm/Beijing",0.0,0.0,0.0,0.0,39974.0,0.0,0.0,0.0,4902.0
Sierra Leone,8004158,SLE,2022-01,"Oxford/AstraZeneca, Sinopharm/Beijing",1409313.0,1147770.0,692512.0,0.0,510973.0,17.31,14.1,8.51,62760.0
Sierra Leone,8004158,SLE,2022-02,"Oxford/AstraZeneca, Sinopharm/Beijing",1813692.0,1480815.0,936846.0,0.0,401011.0,22.28,18.19,11.51,49256.0
Sierra Leone,8004158,SLE,2022-03,"Oxford/AstraZeneca, Sinopharm/Beijing",1859571.0,1516460.0,964902.0,0.0,20828.0,22.84,18.63,11.85,2558.0
Singapore,5858322,SGP,2020-12,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",131.0,131.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0
Singapore,5858322,SGP,2021-01,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",153780.0,152466.0,1314.0,153649.0,122924.0,2.82,2.8,0.02,22538.0
Singapore,5858322,SGP,2021-02,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",499797.0,297710.0,202087.0,346017.0,330763.0,9.16,5.46,3.71,60650.0
Singapore,5858322,SGP,2021-03,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",1382911.0,976024.0,406887.0,883114.0,811428.0,25.36,17.9,7.46,148789.0
Singapore,5858322,SGP,2021-04,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",2718837.0,1599075.0,1119762.0,1335926.0,1316613.0,49.85,29.32,20.53,241418.0
Singapore,5858322,SGP,2021-05,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",3981231.0,2241028.0,1740203.0,1262394.0,1266976.0,73.0,41.09,31.91,232319.0
Singapore,5858322,SGP,2021-06,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",5489774.0,3345639.0,2144135.0,1508543.0,1463883.0,100.66,61.35,39.32,268425.0
Singapore,5858322,SGP,2021-07,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",7625022.0,4317223.0,3307799.0,2135248.0,2110435.0,139.82,79.16,60.65,386979.0
Singapore,5858322,SGP,2021-08,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8764530.0,4531067.0,4233463.0,1139508.0,1299996.0,160.71,83.08,77.63,238375.0
Singapore,5858322,SGP,2021-09,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9268870.0,4614970.0,4411079.0,504340.0,465001.0,169.96,84.62,80.88,85264.0
Singapore,5858322,SGP,2021-10,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10026624.0,4677026.0,4486548.0,757754.0,760983.0,183.85,85.76,82.27,139538.0
Singapore,5858322,SGP,2021-11,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10730120.0,4715418.0,4567392.0,703496.0,713338.0,196.75,86.46,83.75,130800.0
Singapore,5858322,SGP,2021-12,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",11617879.0,4758922.0,4651594.0,887759.0,819628.0,213.03,87.26,85.29,150290.0
Singapore,5858322,SGP,2022-01,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",12849256.0,4932210.0,4751367.0,1231377.0,1283650.0,235.61,90.44,87.12,235374.0
Singapore,5858322,SGP,2022-02,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13565225.0,4988630.0,4914843.0,715969.0,742612.0,248.74,91.47,90.12,136169.0
Singapore,5858322,SGP,2022-03,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",13651279.0,4994166.0,4933358.0,86054.0,105397.0,250.32,91.58,90.46,19326.0
Sint Maarten (Dutch part),42960,SXM,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29055.0,17024.0,12031.0,0.0,5201.0,66.91,39.21,27.71,119777.0
Sint Maarten (Dutch part),42960,SXM,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",38290.0,21130.0,17160.0,0.0,9404.0,88.18,48.66,39.52,216574.0
Sint Maarten (Dutch part),42960,SXM,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",45346.0,24242.0,21104.0,0.0,6364.0,104.43,55.83,48.6,146567.0
Sint Maarten (Dutch part),42960,SXM,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",48042.0,25161.0,22881.0,0.0,3144.0,110.64,57.95,52.7,72407.0
Sint Maarten (Dutch part),42960,SXM,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49310.0,25721.0,23589.0,0.0,1369.0,113.56,59.24,54.33,31529.0
Sint Maarten (Dutch part),42960,SXM,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",50672.0,26343.0,24329.0,0.0,1153.0,116.7,60.67,56.03,26558.0
Sint Maarten (Dutch part),42960,SXM,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51697.0,26873.0,24824.0,0.0,1008.0,119.06,61.89,57.17,23214.0
Sint Maarten (Dutch part),42960,SXM,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",52304.0,27141.0,25163.0,0.0,732.0,120.46,62.51,57.95,16862.0
Sint Maarten (Dutch part),42960,SXM,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",60098.0,27592.0,25501.0,0.0,7708.0,138.41,63.55,58.73,177514.0
Sint Maarten (Dutch part),42960,SXM,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",61545.0,27857.0,25848.0,0.0,1353.0,141.74,64.16,59.53,31163.0
Slovakia,5460109,SVK,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",217172.0,184586.0,32580.0,0.0,171873.0,3.99,3.39,0.6,31539.0
Slovakia,5460109,SVK,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",546152.0,364321.0,181813.0,0.0,316491.0,10.02,6.69,3.34,58078.0
Slovakia,5460109,SVK,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",1021285.0,751754.0,269470.0,0.0,520697.0,18.74,13.8,4.95,95552.0
Slovakia,5460109,SVK,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",1632402.0,1115733.0,516520.0,0.0,665085.0,29.96,20.47,9.48,122049.0
Slovakia,5460109,SVK,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",2812151.0,1810958.0,1000854.0,0.0,1052478.0,51.61,33.23,18.37,193143.0
Slovakia,5460109,SVK,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",3771466.0,2062638.0,1713400.0,0.0,1023785.0,69.21,37.85,31.44,187877.0
Slovakia,5460109,SVK,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",4284838.0,2262122.0,2056239.0,0.0,558862.0,78.63,41.51,37.73,102560.0
Slovakia,5460109,SVK,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",4616754.0,2396134.0,2289007.0,0.0,285491.0,84.72,43.97,42.01,52391.0
Slovakia,5460109,SVK,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",4758118.0,2461572.0,2381847.0,0.0,150913.0,87.32,45.17,43.71,27695.0
Slovakia,5460109,SVK,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",5009857.0,2525581.0,2457833.0,0.0,207291.0,91.94,46.35,45.1,38042.0
Slovakia,5460109,SVK,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",5616439.0,2688932.0,2548476.0,0.0,627565.0,103.07,49.34,46.77,115165.0
Slovakia,5460109,SVK,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",6325657.0,2752166.0,2643522.0,0.0,783257.0,116.08,50.51,48.51,143737.0
Slovakia,5460109,SVK,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",6959615.0,2812220.0,2733039.0,0.0,565629.0,127.72,51.61,50.15,103800.0
Slovakia,5460109,SVK,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",7034060.0,2817836.0,2753673.0,0.0,86559.0,129.08,51.71,50.53,15883.0
Slovakia,5460109,SVK,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",7034853.0,2817878.0,2753673.0,0.0,2643.0,129.1,51.71,50.53,486.0
Slovenia,2078989,SVN,2020-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",11491.0,11491.0,0.0,5292.0,5660.0,0.55,0.55,0.0,2722.0
Slovenia,2078989,SVN,2021-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",82942.0,55484.0,27476.0,71451.0,68123.0,3.99,2.67,1.32,32771.0
Slovenia,2078989,SVN,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",178924.0,125185.0,53771.0,95982.0,91067.0,8.61,6.02,2.59,43812.0
Slovenia,2078989,SVN,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",375179.0,258286.0,116954.0,196255.0,184320.0,18.05,12.43,5.63,88671.0
Slovenia,2078989,SVN,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",642868.0,430770.0,212343.0,267689.0,254710.0,30.93,20.72,10.22,122533.0
Slovenia,2078989,SVN,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1067338.0,673524.0,415717.0,424470.0,429309.0,51.35,32.4,20.0,206523.0
Slovenia,2078989,SVN,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1477685.0,838681.0,688686.0,410347.0,417229.0,71.09,40.35,33.13,200712.0
Slovenia,2078989,SVN,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1701469.0,944351.0,838492.0,223784.0,229330.0,81.85,45.43,40.34,110321.0
Slovenia,2078989,SVN,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1853436.0,1023596.0,930866.0,151967.0,160606.0,89.16,49.24,44.78,77260.0
Slovenia,2078989,SVN,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2082246.0,1165778.0,1034263.0,228810.0,220648.0,100.17,56.08,49.75,106146.0
Slovenia,2078989,SVN,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2213798.0,1188983.0,1116758.0,131552.0,143152.0,106.5,57.2,53.72,68865.0
Slovenia,2078989,SVN,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2534621.0,1231960.0,1148343.0,320823.0,307500.0,121.93,59.27,55.24,147928.0
Slovenia,2078989,SVN,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2762241.0,1250544.0,1189319.0,227620.0,234982.0,132.88,60.16,57.21,113040.0
Slovenia,2078989,SVN,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2915617.0,1261112.0,1210132.0,153376.0,160483.0,140.26,60.67,58.22,77202.0
Slovenia,2078989,SVN,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2963012.0,1263859.0,1218346.0,47395.0,52508.0,142.54,60.8,58.61,25260.0
Slovenia,2078989,SVN,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",2966184.0,1264048.0,1218885.0,3172.0,3525.0,142.69,60.81,58.64,1696.0
Solomon Islands,689671,SLB,2021-03,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1424.0
Solomon Islands,689671,SLB,2021-04,Oxford/AstraZeneca,3479.0,3479.0,0.0,0.0,4885.0,0.49,0.49,0.0,6946.0
Solomon Islands,689671,SLB,2021-05,Oxford/AstraZeneca,0.0,0.0,0.0,0.0,8990.0,0.0,0.0,0.0,12772.0
Solomon Islands,689671,SLB,2021-06,Oxford/AstraZeneca,21742.0,18050.0,3692.0,0.0,7200.0,3.09,2.56,0.52,10229.0
Solomon Islands,689671,SLB,2021-07,Oxford/AstraZeneca,39363.0,29429.0,9934.0,0.0,17199.0,5.59,4.18,1.41,24432.0
Solomon Islands,689671,SLB,2021-08,Oxford/AstraZeneca,71601.0,53974.0,17627.0,0.0,31039.0,10.17,7.67,2.5,44088.0
Solomon Islands,689671,SLB,2021-09,Oxford/AstraZeneca,97744.0,74573.0,23171.0,0.0,47895.0,13.88,10.59,3.29,68031.0
Solomon Islands,689671,SLB,2021-10,Oxford/AstraZeneca,152832.0,121778.0,31054.0,0.0,39007.0,21.71,17.3,4.41,55409.0
Solomon Islands,689671,SLB,2021-11,Oxford/AstraZeneca,208046.0,161521.0,46525.0,0.0,45873.0,29.55,22.94,6.61,65168.0
Solomon Islands,689671,SLB,2021-12,Oxford/AstraZeneca,235918.0,179973.0,55945.0,0.0,38648.0,33.51,25.56,7.95,54899.0
Solomon Islands,689671,SLB,2022-01,Oxford/AstraZeneca,271063.0,195262.0,75801.0,0.0,26708.0,38.5,27.74,10.77,37942.0
Solomon Islands,689671,SLB,2022-02,Oxford/AstraZeneca,301219.0,206118.0,95101.0,0.0,26275.0,42.79,29.28,13.51,37321.0
Solomon Islands,689671,SLB,2022-03,Oxford/AstraZeneca,315286.0,214939.0,100347.0,0.0,14904.0,44.79,30.53,14.25,21171.0
Somalia,15965848,SOM,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",117567.0,117567.0,0.0,0.0,5200.0,0.72,0.72,0.0,312.0
Somalia,15965848,SOM,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",134133.0,129419.0,4714.0,377.0,8723.0,0.82,0.79,0.03,535.0
Somalia,15965848,SOM,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",208415.0,138603.0,69812.0,18949.0,71682.0,1.27,0.85,0.43,4382.0
Somalia,15965848,SOM,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",249790.0,162655.0,87135.0,0.0,71048.0,1.53,0.99,0.53,4349.0
Somalia,15965848,SOM,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",291053.0,194876.0,96177.0,0.0,16282.0,1.78,1.19,0.59,1003.0
Somalia,15965848,SOM,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",495041.0,259041.0,236000.0,17966.0,182705.0,3.03,1.58,1.44,11168.0
Somalia,15965848,SOM,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",668104.0,363367.0,304737.0,0.0,188393.0,4.08,2.22,1.86,11517.0
Somalia,15965848,SOM,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",964433.0,589128.0,564612.0,0.0,402664.0,5.9,3.6,3.45,24616.0
Somalia,15965848,SOM,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",1504914.0,1203131.0,810010.0,0.0,450186.0,9.2,7.35,4.95,27519.0
