country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths,%deaths,%cases
British Virgin Islands,VGB,2021-05,"Johnson&Johnson, Oxford/AstraZeneca",16302,11553,4749,0,1862,53.58,37.97,15.61,61201,North America,30423,54,248,0,1,0.003286987,0.815172731
British Virgin Islands,VGB,2021-06,"Johnson&Johnson, Oxford/AstraZeneca",21403,12562,8841,0,5296,70.35,41.29,29.06,174080,North America,30423,50,298,0,1,0.003286987,0.979522072
British Virgin Islands,VGB,2021-07,"Johnson&Johnson, Oxford/AstraZeneca",27883,16445,11438,0,5838,91.65,54.05,37.6,191892,North America,30423,2202,2500,30,31,0.101896591,8.217467048
British Virgin Islands,VGB,2021-08,"Johnson&Johnson, Oxford/AstraZeneca",29828,17095,12733,0,2819,98.04,56.19,41.85,92659,North America,30423,68,2568,6,37,0.121618512,8.440982152
British Virgin Islands,VGB,2021-09,"Johnson&Johnson, Oxford/AstraZeneca",32398,17439,14959,0,2331,106.49,57.32,49.17,76620,North America,30423,74,2642,0,37,0.121618512,8.684219176
British Virgin Islands,VGB,2021-10,"Johnson&Johnson, Oxford/AstraZeneca",33872,17902,15970,0,1205,111.34,58.84,52.49,39608,North America,30423,83,2725,0,37,0.121618512,8.957039082
British Virgin Islands,VGB,2021-11,"Johnson&Johnson, Oxford/AstraZeneca",34909,18259,16650,0,1045,114.75,60.02,54.73,34352,North America,30423,48,2773,1,38,0.124905499,9.11481445
British Virgin Islands,VGB,2021-12,"Johnson&Johnson, Oxford/AstraZeneca",35799,18432,17005,0,978,117.67,60.59,55.9,32152,North America,30423,719,3492,1,39,0.128192486,11.47815797
British Virgin Islands,VGB,2022-01,"Johnson&Johnson, Oxford/AstraZeneca",36330,18753,17215,0,473,119.42,61.64,56.59,15549,North America,30423,2383,5875,10,49,0.161062354,19.31104756
British Virgin Islands,VGB,2022-02,"Johnson&Johnson, Oxford/AstraZeneca",36610,18923,17325,0,261,120.34,62.2,56.95,8579,North America,30423,210,6085,13,62,0.203793183,20.00131479
Brunei,BRN,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",14876,14526,350,12790,15372,3.37,3.29,0.08,34816,Asia,441532,12,224,0,3,0.000679452,0.05073245
Brunei,BRN,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",52775,41655,11120,26803,35897,11.95,9.43,2.52,81300,Asia,441532,18,242,0,3,0.000679452,0.054809164
Brunei,BRN,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",84458,69737,14721,8180,28979,19.13,15.79,3.33,65634,Asia,441532,18,260,0,3,0.000679452,0.058885879
Brunei,BRN,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",163999,134829,29170,39510,77359,37.14,30.54,6.61,175203,Asia,441532,77,337,0,3,0.000679452,0.076325159
Brunei,BRN,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",327825,231613,96212,15237,148039,74.25,52.46,21.79,335283,Asia,441532,2375,2712,6,9,0.002038357,0.614225017
Brunei,BRN,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",493587,296963,196624,0,162564,111.79,67.26,44.53,368182,Asia,441532,4404,7116,33,42,0.009512334,1.611661216
Brunei,BRN,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",607436,352709,254727,8678,136668,137.57,79.88,57.69,309530,Asia,441532,6014,13130,46,88,0.019930605,2.973736898
Brunei,BRN,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",751178,403405,347773,112227,141883,170.13,91.36,78.77,321345,Asia,441532,1928,15058,9,97,0.021968963,3.41039834
Brunei,BRN,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",898401,405888,400691,39328,134322,203.47,91.93,90.75,304220,Asia,441532,430,15470,1,98,0.022195447,3.50370981
Brunei,BRN,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",979285,407042,403385,0,99776,221.79,92.19,91.36,225975,Asia,441532,1006,16476,0,98,0.022195447,3.731552866
Brunei,BRN,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1041610,407674,404502,0,56143,235.91,92.33,91.61,127158,Asia,441532,47066,63542,27,125,0.028310519,14.3912559
Bulgaria,BGR,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4608,4608,0,2889,4366,0.07,0.07,0,633,Europe,6896655,56966,202266,3541,7576,0.109850355,2.932813081
Bulgaria,BGR,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",41125,28041,13084,34989,34273,0.6,0.41,0.19,4969,Europe,6896655,16482,218748,1469,9045,0.131150536,3.171798502
Bulgaria,BGR,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",212445,175066,37379,171320,144782,3.08,2.54,0.54,20992,Europe,6896655,28290,247038,1146,10191,0.147767287,3.58199736
Bulgaria,BGR,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",472443,377440,95003,259998,261477,6.85,5.47,1.38,37912,Europe,6896655,95595,342633,3006,13197,0.191353634,4.968104103
Bulgaria,BGR,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",815463,602109,213354,343020,318730,11.82,8.73,3.09,46217,Europe,6896655,61747,404380,3202,16399,0.237781939,5.863422195
Bulgaria,BGR,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1365923,805538,560385,550460,570317,19.81,11.68,8.13,82694,Europe,6896655,14197,418577,1301,17700,0.256646157,6.069275613
Bulgaria,BGR,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1761277,955804,805473,395354,401775,25.54,13.86,11.68,58257,Europe,6896655,3252,421829,361,18061,0.261880578,6.116428906
Bulgaria,BGR,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2028136,1028258,999878,139047,268672,29.41,14.91,14.5,38962,Europe,6896655,3225,425054,152,18213,0.264084545,6.163190706
Bulgaria,BGR,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2312605,1089066,1172184,284469,283610,33.53,15.79,17,41125,Europe,6896655,30688,455742,683,18896,0.273987897,6.608160043
Bulgaria,BGR,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2539650,1089066,1330199,227045,233017,36.82,15.79,19.29,33785,Europe,6896655,46420,502162,1986,20882,0.302784466,7.281239963
Bulgaria,BGR,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2860195,1532911,1511130,311378,297317,41.47,22.23,21.91,43110,Europe,6896655,100330,602492,3117,23999,0.347980289,8.736003178
Bulgaria,BGR,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3330515,1786530,1772220,448650,472517,48.29,25.9,25.7,68512,Europe,6896655,92565,695057,4454,28453,0.412562322,10.07817558
Bulgaria,BGR,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3700660,1904143,1914910,370145,385088,53.66,27.61,27.77,55834,Europe,6896655,52051,747108,2502,30955,0.448840779,10.83290378
Bulgaria,BGR,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4165478,1904143,1996484,464818,471606,60.4,27.61,28.95,68379,Europe,6896655,204857,951965,2363,33318,0.483103766,13.8032858
Bulgaria,BGR,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4300503,1904143,2045478,135025,148657,62.36,27.61,29.66,21554,Europe,6896655,139314,1091279,2263,35581,0.515916774,15.82330855
Bulgaria,BGR,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4312603,1904143,2049790,12100,14922,62.53,27.61,29.72,2164,Europe,6896655,45325,1136604,917,36498,0.529213075,16.4805112
Burkina Faso,BFA,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",25833,25833,0,0,27943,0.12,0.12,0,1305,Africa,21497097,45,13479,2,168,0.000781501,0.062701489
Burkina Faso,BFA,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",33960,25833,0,0,11240,0.16,0.12,0,518,Africa,21497097,94,13573,1,169,0.000786153,0.063138758
Burkina Faso,BFA,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",108799,108799,13273,0,68503,0.51,0.51,0.06,3183,Africa,21497097,204,13777,2,171,0.000795456,0.064087723
Burkina Faso,BFA,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",254545,234490,168141,0,162098,1.18,1.09,0.78,7537,Africa,21497097,466,14243,13,184,0.00085593,0.066255458
Burkina Faso,BFA,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",622350,325119,297231,0,308222,2.9,1.51,1.38,14341,Africa,21497097,550,14793,30,214,0.000995483,0.068813943
Burkina Faso,BFA,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",661796,442769,323767,0,151059,3.08,2.06,1.51,7034,Africa,21497097,1207,16000,72,286,0.001330412,0.074428654
Burkina Faso,BFA,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1053330,972376,649320,0,391242,4.9,4.52,3.02,18207,Africa,21497097,1632,17632,32,318,0.00147927,0.082020377
Burkina Faso,BFA,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",1259250,1169097,771895,0,556201,5.86,5.44,3.59,25877,Africa,21497097,2992,20624,48,366,0.001702555,0.095938535
Burkina Faso,BFA,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",2320456,2113440,1145006,0,643467,10.79,9.83,5.33,29938,Africa,21497097,127,20751,9,375,0.001744422,0.096529313
Burkina Faso,BFA,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",2330052,2117997,1152574,0,8629,10.84,9.85,5.36,402,Africa,21497097,102,20853,7,382,0.001776984,0.097003795
Burundi,BDI,2021-10,Sinopharm/Beijing,615,615,0,149,707,0.01,0.01,0,59,Africa,12255429,2311,20039,0,38,0.000310067,0.163511208
Burundi,BDI,2021-11,Sinopharm/Beijing,2370,1592,778,311,1841,0.02,0.01,0.01,149,Africa,12255429,376,20415,0,38,0.000310067,0.166579236
Burundi,BDI,2021-12,Sinopharm/Beijing,7543,4010,3533,0,5342,0.06,0.03,0.03,435,Africa,12255429,6951,27366,0,38,0.000310067,0.223296957
Burundi,BDI,2022-01,Sinopharm/Beijing,8400,6400,6016,0,1586,0.07,0.05,0.05,125,Africa,12255429,10066,37432,0,38,0.000310067,0.305431984
Burundi,BDI,2022-02,Sinopharm/Beijing,11101,9366,8790,0,1809,0.09,0.08,0.07,148,Africa,12255429,695,38127,0,38,0.000310067,0.311102941
Burundi,BDI,2022-03,Sinopharm/Beijing,11502,9738,9181,0,203,0.09,0.08,0.07,16,Africa,12255429,355,38482,0,38,0.000310067,0.313999616
Cambodia,KHM,2021-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",69777,68299,1478,50599,58431,0.41,0.4,0.01,3448,Asia,16946446,354,820,0,0,0,0.004838773
Cambodia,KHM,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",645765,407249,238516,537265,536238,3.81,2.4,1.41,31641,Asia,16946446,1620,2440,11,11,6.49E-05,0.014398299
Cambodia,KHM,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",2284788,1339566,945222,1515485,1536052,13.48,7.9,5.58,90639,Asia,16946446,10962,13402,82,93,0.000548788,0.079084429
Cambodia,KHM,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",4613562,2625338,1988224,2328774,2192175,27.22,15.49,11.73,129358,Asia,16946446,16692,30094,121,214,0.001262802,0.177582958
Cambodia,KHM,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",7251656,4202751,3048905,2638094,2530842,42.79,24.8,17.99,149342,Asia,16946446,20291,50385,388,602,0.003552367,0.297318978
Cambodia,KHM,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",12088317,7304756,4783561,4836661,4813027,71.33,43.1,28.23,284014,Asia,16946446,26858,77243,795,1397,0.008243616,0.455806486
Cambodia,KHM,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",19085923,10801691,8525970,6997606,6859984,112.62,63.74,50.31,404803,Asia,16946446,15812,93055,506,1903,0.011229493,0.549112186
Cambodia,KHM,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",24272621,13370838,11060573,5186698,5417771,143.23,78.9,65.27,319701,Asia,16946446,19596,112651,416,2319,0.013684285,0.664747051
Cambodia,KHM,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",27582895,13709487,13065834,3310274,3519670,162.77,80.9,77.1,207694,Asia,16946446,5871,118522,469,2788,0.016451827,0.699391483
Cambodia,KHM,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",28716448,14145606,13351514,1059154,1132425,169.45,83.47,78.79,66824,Asia,16946446,1612,120134,152,2940,0.01734877,0.708903802
Cambodia,KHM,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",30456720,14262170,13659518,1647617,1730156,179.72,84.16,80.6,102093,Asia,16946446,359,120493,72,3012,0.017773638,0.71102224
Cambodia,KHM,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",33144777,14353621,13760630,2439154,2687111,195.59,84.7,81.2,158566,Asia,16946446,862,121355,3,3015,0.017791341,0.716108853
Cambodia,KHM,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",35421650,14594605,13850364,1882549,1994139,209.02,86.12,81.73,117673,Asia,16946446,8921,130276,17,3032,0.017891657,0.768751159
Cambodia,KHM,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",35962180,14693174,13866433,540530,731624,212.21,86.7,81.83,43173,Asia,16946446,5276,135552,22,3054,0.018021478,0.79988453
Cameroon,CMR,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",11000,11000,0,400,11551,0.04,0.04,0,426,Africa,27224262,24581,72250,386,1107,0.004066226,0.265388278
Cameroon,CMR,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",75215,63404,11811,0,58696,0.28,0.23,0.04,2156,Africa,27224262,6679,78929,168,1275,0.004683323,0.289921541
Cameroon,CMR,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",110324,88333,21991,0,40409,0.41,0.32,0.08,1482,Africa,27224262,1929,80858,49,1324,0.004863309,0.297007133
Cameroon,CMR,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",331875,279987,51888,0,226595,1.22,1.03,0.19,8326,Africa,27224262,1206,82064,10,1334,0.004900041,0.301437005
Cameroon,CMR,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",428255,349385,78870,0,90814,1.57,1.28,0.29,3335,Africa,27224262,1361,83425,16,1350,0.004958812,0.306436222
Cameroon,CMR,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",469341,385057,84284,0,37398,1.72,1.41,0.31,1373,Africa,27224262,8878,92303,109,1459,0.00535919,0.33904684
Cameroon,CMR,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",503363,416855,160803,0,38951,1.85,1.53,0.59,1431,Africa,27224262,10196,102499,227,1686,0.006193005,0.376498727
Cameroon,CMR,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",953375,777338,595316,9890,438130,3.5,2.86,2.19,16090,Africa,27224262,4295,106794,105,1791,0.006578691,0.392275096
Cameroon,CMR,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1020007,834112,659641,0,77138,3.75,3.06,2.42,2829,Africa,27224262,2573,109367,60,1851,0.006799082,0.401726225
Cameroon,CMR,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1024333,837860,663317,0,93470,3.76,3.08,2.44,3430,Africa,27224262,7351,116718,29,1880,0.006905605,0.428727875
Cameroon,CMR,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1267525,1068604,809698,0,158063,4.66,3.93,2.97,5803,Africa,27224262,2522,119240,43,1923,0.007063552,0.437991671
Cameroon,CMR,2022-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1272574,1073258,813063,0,721,4.67,3.94,2.99,26,Africa,27224262,304,119544,4,1927,0.007078245,0.439108322
Canada,CAN,2020-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",98442,98440,2,98437,71747,0.26,0.26,0,1885,North America,38067913,206781,590249,4001,16685,0.043829563,1.550515785
Canada,CAN,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",972603,858979,113624,874161,856901,2.55,2.26,0.3,22512,North America,38067913,192667,782916,4187,20872,0.054828327,2.056629687
Canada,CAN,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1917698,1382137,535548,945095,825717,5.04,3.63,1.41,21692,North America,38067913,87111,870027,1587,22459,0.058997193,2.285460198
Canada,CAN,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5773517,5062421,711071,3855819,3455173,15.17,13.3,1.87,90763,North America,38067913,120640,990667,1100,23559,0.061886765,2.602367511
Canada,CAN,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",13536973,12405771,1131122,7763456,7498593,35.56,32.59,2.97,196981,North America,38067913,239869,1230536,1560,25119,0.065984705,3.232475602
Canada,CAN,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",24044376,21904694,2139416,10507403,10224201,63.16,57.54,5.62,268578,North America,38067913,156556,1387092,1069,26188,0.068792844,3.643730088
Canada,CAN,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37623803,25845528,11777117,13579427,12998479,98.83,67.89,30.94,341457,North America,38067913,32656,1419748,459,26647,0.069998584,3.72951362
Canada,CAN,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49471379,27077956,22387511,11847576,12798459,129.96,71.13,58.81,336203,North America,38067913,15219,1434967,201,26848,0.070526588,3.76949217
Canada,CAN,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53523195,27981794,25522625,4051816,4517468,140.6,73.5,67.04,118668,North America,38067913,69323,1504290,277,27125,0.071254235,3.951595665
Canada,CAN,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",56312456,29103825,27019931,2789261,2788901,147.93,76.45,70.98,73263,North America,38067913,124736,1629026,854,27979,0.073497594,4.279262696
Canada,CAN,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",58682096,29817829,28280047,2369640,2479622,154.15,78.33,74.29,65138,North America,38067913,91140,1720166,1070,29049,0.07630836,4.518676924
Canada,CAN,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",60707051,30417797,29024735,2024955,1898738,159.47,79.9,76.24,49878,North America,38067913,78029,1798195,756,29805,0.078294284,4.723650072
Canada,CAN,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",68756211,31726971,29414103,8049160,7381300,180.61,83.34,77.27,193899,North America,38067913,425540,2223735,765,30570,0.080303851,5.841494384
Canada,CAN,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",78008088,32340774,30150833,9251877,9515838,204.92,84.96,79.2,249972,North America,38067913,849919,3073654,4044,34614,0.09092697,8.074133195
Canada,CAN,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",81219925,32572247,30909327,3056688,3509042,213.36,85.56,81.2,92178,North America,38067913,228746,3302400,2074,36688,0.096375128,8.675022453
Canada,CAN,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",81496646,32604053,30982761,100699,566859,214.08,85.65,81.39,14891,North America,38067913,167743,3470143,1141,37542,0.098618487,9.115663893
Cape Verde,CPV,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",2184,2184,0,0,4838,0.39,0.39,0,8611,Africa,561901,2070,17470,21,168,0.029898505,3.109088612
Cape Verde,CPV,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",2184,2184,0,0,11700,0.39,0.39,0,20820,Africa,561901,6412,23882,49,217,0.038618903,4.250214896
Cape Verde,CPV,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",24382,21663,2670,0,10565,4.34,3.86,0.48,18805,Africa,561901,6557,30439,47,264,0.046983365,5.417146437
Cape Verde,CPV,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",82451,76390,6061,3001,54569,14.67,13.59,1.08,97112,Africa,561901,2018,32457,22,286,0.050898646,5.776284434
Cape Verde,CPV,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",159446,141276,18170,4461,84854,28.38,25.14,3.23,151013,Africa,561901,1334,33791,12,298,0.053034253,6.013692804
Cape Verde,CPV,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",309001,236158,72843,0,137282,54.99,42.03,12.96,244316,Africa,561901,1563,35354,15,313,0.055703763,6.291855683
Cape Verde,CPV,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",420246,284115,142748,0,112376,74.79,50.56,25.4,199994,Africa,561901,2222,37576,26,339,0.060330912,6.687299008
Cape Verde,CPV,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",511628,293634,217093,0,89158,91.05,52.26,38.64,158673,Africa,561901,639,38215,10,349,0.062110585,6.801020109
Cape Verde,CPV,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",544075,296998,246960,0,40795,96.83,52.86,43.95,72600,Africa,561901,155,38370,1,350,0.062288553,6.828605039
Cape Verde,CPV,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",571130,302802,255954,0,36709,101.64,53.89,45.55,65331,Africa,561901,3362,41732,3,352,0.062644487,7.426931079
Cape Verde,CPV,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",611615,321577,268046,0,69784,108.85,57.23,47.7,124191,Africa,561901,13963,55695,44,396,0.070475048,9.911888393
Cape Verde,CPV,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",704843,352330,297833,0,50804,125.44,62.7,53,90414,Africa,561901,191,55886,5,401,0.071364885,9.945880146
Cape Verde,CPV,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",711323,352929,300099,0,6191,126.59,62.81,53.41,11018,Africa,561901,64,55950,0,401,0.071364885,9.957270053
Cayman Islands,CYM,2020-12,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,0,0,1375,0,0,0,20675,North America,66498,64,338,0,2,0.003007609,0.508285963
Cayman Islands,CYM,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,0,0,8525,0,0,0,128185,North America,66498,52,390,0,2,0.003007609,0.586483804
Cayman Islands,CYM,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech",21106,12710,7758,2519,11929,31.74,19.11,11.67,179386,North America,66498,54,444,0,2,0.003007609,0.667689254
Cayman Islands,CYM,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech",49561,30476,19085,1879,25746,74.53,45.83,28.7,387169,North America,66498,56,500,0,2,0.003007609,0.751902313
Cayman Islands,CYM,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech",65694,35774,29920,4843,18297,98.79,53.8,44.99,275148,North America,66498,43,543,0,2,0.003007609,0.816565912
Cayman Islands,CYM,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech",80120,43235,36885,1185,15217,120.48,65.02,55.47,228833,North America,66498,41,584,0,2,0.003007609,0.878221901
Cayman Islands,CYM,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech",93525,48418,44793,1982,11881,140.64,72.81,67.36,178663,North America,66498,30,614,0,2,0.003007609,0.92333604
Cayman Islands,CYM,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech",97707,49960,47747,1470,5059,146.93,75.13,71.8,76076,North America,66498,29,643,0,2,0.003007609,0.966946374
Cayman Islands,CYM,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech",101008,51514,49494,303,3236,151.9,77.47,74.43,48665,North America,66498,37,680,0,2,0.003007609,1.022587145
Cayman Islands,CYM,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech",106655,55129,51481,1158,5946,160.39,82.9,77.42,89414,North America,66498,160,840,0,2,0.003007609,1.263195886
Cayman Islands,CYM,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech",113448,56365,54136,0,6751,170.6,84.76,81.41,101518,North America,66498,810,1650,0,2,0.003007609,2.481277632
Cayman Islands,CYM,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech",123877,57952,55829,0,10203,186.29,87.15,83.96,153435,North America,66498,5424,7074,3,5,0.007519023,10.63791392
Cayman Islands,CYM,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech",130608,58591,56891,0,8394,196.41,88.11,85.55,126230,North America,66498,1744,8818,6,11,0.016541851,13.26054919
Cayman Islands,CYM,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech",137430,59308,57473,0,5666,206.67,89.19,86.43,85208,North America,66498,4970,13788,4,15,0.022557069,20.73445818
Cayman Islands,CYM,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech",143257,61502,59726,0,4004,215.43,92.49,89.82,60212,North America,66498,5585,19373,2,17,0.025564679,29.13320701
