country,iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,continent,population,new_cases,total_cases,new_deaths,total_deaths
Australia,AUS,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",4362739,3856485,506254,1910147,2044108,16.92,14.95,1.96,79263,Oceania,25788217,6954,219121,44,2056
Australia,AUS,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",7742536,6109102,1633434,3153506,3325597,30.02,23.69,6.33,128956,Oceania,25788217,7340,220555,43,2065
Australia,AUS,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12334071,8407015,3927056,4591535,4357441,47.83,32.6,15.23,168969,Oceania,25788217,10644,222260,56,2072
Australia,AUS,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19663122,12293802,7369320,7329051,7076785,76.25,47.67,28.58,274420,Oceania,25788217,24519,223914,110,2082
Australia,AUS,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",28035888,16649549,11386339,8372766,8272203,108.72,64.56,44.15,320774,Oceania,25788217,39541,225625,257,2084
Australia,AUS,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",35603091,19052562,16529442,7567203,7985714,138.06,73.88,64.1,309666,Oceania,25788217,46584,227382,312,2100
Australia,AUS,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39282954,20025197,18808812,3679863,3931646,152.33,77.65,72.94,152459,Oceania,25788217,30144,228925,171,2104
Australia,AUS,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",42580539,20444346,19755837,3297585,3285906,165.12,79.28,76.61,127420,Oceania,25788217,202354,425496,181,2253
Australia,AUS,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",49866290,21683520,20211402,7285751,6914955,193.37,84.08,78.37,268144,Oceania,25788217,1307826,3256772,1446,5269
Australia,AUS,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54065507,22055898,20483240,4199217,4561982,209.65,85.53,79.43,176903,Oceania,25788217,429145,3296784,755,5316
Australia,AUS,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",54492395,22093332,20524493,426888,558116,211.31,85.67,79.59,21642,Oceania,25788217,953059,4447442,500,5959
Austria,AUT,2021-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",264754,242114,22633,0,265756,2.93,2.68,0.25,29392,Europe,9043072,59630,1170362,1166,12553
Austria,AUT,2021-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",712429,460249,252132,0,435931,7.88,5.09,2.79,48210,Europe,9043072,55949,1179244,649,12625
Austria,AUT,2021-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",1630863,1190897,439940,0,998120,18.03,13.17,4.86,110373,Europe,9043072,86307,1185982,793,12693
Austria,AUT,2021-04,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",3302096,2414034,888440,0,1453097,36.52,26.69,9.82,160685,Europe,9043072,69558,1193286,737,12753
Austria,AUT,2021-05,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",5222559,3693418,1567975,0,2085793,57.75,40.84,17.34,230651,Europe,9043072,39203,1198478,485,12796
Austria,AUT,2021-06,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",7656201,4768824,2994020,0,2600958,84.66,52.73,33.11,287618,Europe,9043072,30439,1203103,333,12844
Austria,AUT,2021-07,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",9885721,5378674,4712507,0,1961864,109.32,59.48,52.11,216946,Europe,9043072,34925,1207336,264,12921
Austria,AUT,2021-08,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10583765,5565688,5275650,0,799683,117.04,61.55,58.34,88434,Europe,9043072,50492,1212999,299,12979
Austria,AUT,2021-09,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",10983700,5781334,5469785,0,435692,121.46,63.93,60.49,48179,Europe,9043072,60031,1217436,414,13011
Austria,AUT,2021-10,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",11668453,5978629,5670635,0,623071,129.03,66.11,62.71,68902,Europe,9043072,96779,1221095,489,13076
Austria,AUT,2021-11,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",13902053,6396105,5872349,0,2354114,153.73,70.73,64.94,260322,Europe,9043072,255571,1225555,1076,13143
Austria,AUT,2021-12,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",16559997,6660777,6280062,0,2452007,183.12,73.66,69.45,271148,Europe,9043072,78920,1278619,818,13733
Austria,AUT,2022-01,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",17624802,6770763,6479647,0,1163978,194.9,74.87,71.65,128715,Europe,9043072,531121,2704530,293,14841
Austria,AUT,2022-02,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18026389,6799555,6563686,0,400535,199.34,75.19,72.58,44292,Europe,9043072,513215,2744023,515,14888
Austria,AUT,2022-03,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",18060574,6803599,6572038,0,20361,199.72,75.24,72.67,2251,Europe,9043072,727565,3770412,651,15764
Azerbaijan,AZE,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",0,0,0,0,45500,0,0,0,4452,Asia,10223344,17328,590113,401,7884
Azerbaijan,AZE,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",65000,65000,0,0,217899,0.64,0.64,0,21311,Asia,10223344,16129,591885,257,7905
Azerbaijan,AZE,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",510420,510420,0,42090,379664,4.99,4.99,0,37143,Asia,10223344,35895,593588,492,7929
Azerbaijan,AZE,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",1488218,966132,522086,631855,811774,14.56,9.45,5.11,79405,Asia,10223344,45315,594994,760,7947
Azerbaijan,AZE,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",2253216,1352958,900258,705985,707417,22.04,13.23,8.81,69198,Asia,10223344,18617,596388,390,7967
Azerbaijan,AZE,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",3511219,2214990,1296229,1184499,1174588,34.35,21.67,12.68,114892,Asia,10223344,12955,596973,214,7983
Azerbaijan,AZE,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",4972362,2880131,2092231,1360123,1405884,48.64,28.17,20.47,137513,Asia,10223344,19119,598503,220,8004
Azerbaijan,AZE,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",6805740,4113716,2692024,1519612,1841591,66.57,40.24,26.33,180135,Asia,10223344,75159,599713,683,8019
Azerbaijan,AZE,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",8554628,4762232,3792396,1202990,1808388,83.68,46.58,37.1,176888,Asia,10223344,38348,601028,643,8038
Azerbaijan,AZE,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",9660868,4991242,4402450,898789,1137573,94.5,48.82,43.06,111272,Asia,10223344,54412,602137,640,8055
Azerbaijan,AZE,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",10527605,5079349,4566911,602592,929130,102.98,49.68,44.67,90884,Asia,10223344,41867,603254,604,8070
Azerbaijan,AZE,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",11346166,5169382,4676520,797551,814401,110.98,50.56,45.74,79662,Asia,10223344,23103,616947,413,8358
Azerbaijan,AZE,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12000767,5230388,4742174,598612,669680,117.39,51.16,46.39,65504,Asia,10223344,42008,786502,303,9438
Azerbaijan,AZE,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",12720225,5280393,4772019,687123,993320,124.42,51.65,46.68,97163,Asia,10223344,55195,787367,440,9454
Azerbaijan,AZE,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",13159756,5308772,4795324,5,177286,128.72,51.93,46.91,17342,Asia,10223344,8195,791814,133,9687
Bahamas,BHS,2021-03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",7000,7000,0,110,7038,1.76,1.76,0,17731,North America,396914,978,22825,26,695
Bahamas,BHS,2021-04,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",25692,25692,0,0,19378,6.47,6.47,0,48821,North America,396914,1386,22825,48,695
Bahamas,BHS,2021-05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",55037,46378,8659,0,28655,13.87,11.68,2.18,72196,North America,396914,1010,22825,18,695
Bahamas,BHS,2021-06,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",91067,58122,32945,0,36899,22.94,14.64,8.3,92964,North America,396914,1373,22839,79,705
Bahamas,BHS,2021-07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",106898,61803,46793,2377,12860,26.93,15.57,11.79,32400,North America,396914,2337,22846,55,705
Bahamas,BHS,2021-08,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",146738,91967,57593,0,41652,36.97,23.17,14.51,104938,North America,396914,2367,22846,60,705
Bahamas,BHS,2021-09,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",184461,114333,70128,0,48429,46.47,28.81,17.67,122013,North America,396914,2156,22859,85,705
Bahamas,BHS,2021-10,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",255085,132240,122845,0,58944,64.27,33.32,30.95,148506,North America,396914,1210,22881,61,708
Bahamas,BHS,2021-11,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",280176,151709,138266,0,25660,70.59,38.22,34.84,64650,North America,396914,384,22881,14,708
Bahamas,BHS,2021-12,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",300214,157041,147365,6771,24242,75.64,39.57,37.13,61079,North America,396914,2011,24476,14,717
Bahamas,BHS,2022-01,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",318916,160505,151520,0,16226,80.35,40.44,38.17,40878,North America,396914,2887,33146,29,771
Bahamas,BHS,2022-02,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech",327515,163061,153878,0,7199,82.52,41.08,38.77,18136,North America,396914,1062,33150,16,771
Bahrain,BHR,2020-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",58643,58643,0,19678,34657,3.35,3.35,0,19824,Asia,1748295,7010,92675,21,352
Bahrain,BHR,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",97776,171568,0,39133,166495,5.59,9.81,0,95232,Asia,1748295,13036,277721,57,1394
Bahrain,BHR,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",0,298171,0,0,215936,0,17.05,0,123508,Asia,1748295,17268,277752,87,1394
Bahrain,BHR,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",766317,510877,255440,259798,299172,43.83,29.22,14.61,171123,Asia,1748295,21077,277772,77,1394
Bahrain,BHR,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1235170,693423,541747,468853,467272,70.65,39.66,30.99,267271,Asia,1748295,25213,277803,120,1394
Bahrain,BHR,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",1732728,941674,791054,497558,469479,99.11,53.86,45.25,268535,Asia,1748295,52155,277831,314,1394
Bahrain,BHR,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2122296,1057888,987140,389568,383950,121.39,60.51,56.46,219613,Asia,1748295,13718,277856,191,1394
Bahrain,BHR,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2305354,1108252,1055185,183058,231478,131.86,63.39,60.36,132398,Asia,1748295,8145,277894,41,1394
Bahrain,BHR,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2489109,1146939,1088446,183755,189211,142.37,65.6,62.26,108229,Asia,1748295,8128,277935,36,1394
Bahrain,BHR,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2590143,1165178,1119298,101034,90888,148.15,66.65,64.02,51986,Asia,1748295,7014,277964,29,1394
Bahrain,BHR,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2771330,1177521,1141443,181187,190527,158.52,67.35,65.29,108979,Asia,1748295,6916,277997,39,1394
Bahrain,BHR,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",2928259,1188539,1159574,156929,143319,167.49,67.98,66.33,81978,Asia,1748295,6539,278037,23,1394
Bahrain,BHR,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3226201,1203146,1177993,297942,300140,184.53,68.82,67.38,171675,Asia,1748295,10178,282062,28,1394
Bahrain,BHR,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3357017,1223859,1193959,130816,146507,192.02,70,68.29,83799,Asia,1748295,87573,517635,12,1455
Bahrain,BHR,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",3375361,1227305,1197343,18344,20713,193.07,70.2,68.49,11846,Asia,1748295,66814,519584,31,1455
Bangladesh,BGD,2021-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",567,567,0,567,5139,0,0,0,31,Asia,166303494,50373,1576566,981,27983
Bangladesh,BGD,2021-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",3110525,3110525,0,1938619,2759688,1.87,1.87,0,16593,Asia,166303494,47129,1576827,846,27986
Bangladesh,BGD,2021-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",5370431,5370431,0,70407,2503853,3.23,3.23,0,15055,Asia,166303494,93342,1577070,1196,27989
Bangladesh,BGD,2021-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",8625350,5819656,2805694,1247104,3103484,5.19,3.5,1.69,18661,Asia,166303494,105339,1577070,2300,27989
Bangladesh,BGD,2021-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",9991671,5823245,4168426,823451,1579134,6.01,3.5,2.51,9493,Asia,166303494,61673,1577443,1285,28001
Bangladesh,BGD,2021-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",10103015,5823245,4279770,42601,150076,6.08,3.5,2.57,899,Asia,166303494,129477,1577720,2117,28005
Bangladesh,BGD,2021-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",12849265,8520221,4329044,2734283,1035171,7.73,5.12,2.6,6224,Asia,166303494,250779,1578011,4772,28010
Bangladesh,BGD,2021-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",26471819,18580195,7891624,11087192,14205449,15.92,11.17,4.75,85418,Asia,166303494,141741,1578288,3302,28016
Bangladesh,BGD,2021-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",48225447,31502515,16722932,18962130,17359979,29,18.94,10.06,104386,Asia,166303494,65132,1578550,1315,28016
Bangladesh,BGD,2021-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",70510078,41784170,28725908,6884827,22991407,42.4,25.13,17.27,138250,Asia,166303494,41194,1578819,856,28017
Bangladesh,BGD,2021-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",96434845,59839716,36595129,16980584,28229442,57.99,35.98,22.01,169746,Asia,166303494,40572,1578996,792,28022
Bangladesh,BGD,2021-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",106575146,65835395,40739751,8813795,28420209,64.08,39.59,24.5,170887,Asia,166303494,45278,1585539,751,28072
Bangladesh,BGD,2022-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",156416604,95440321,59711538,14576165,35926158,94.05,57.39,35.91,216025,Asia,166303494,211851,1944376,326,29045
Bangladesh,BGD,2022-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",209937805,122689831,83529389,3913910,39005097,126.24,73.77,50.23,234549,Asia,166303494,52233,1945108,291,29053
Bangladesh,BGD,2022-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",217266600,125588721,87310746,1467914,16643418,130.64,75.52,52.5,100079,Asia,166303494,15106,1951432,54,29120
Barbados,BRB,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",38615,38615,0,34125,31656,13.42,13.42,0,110027,North America,287708,2096,25627,17,233
Barbados,BRB,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",63728,63728,0,25054,34295,22.15,22.15,0,119201,North America,287708,1085,25792,14,234
Barbados,BRB,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",74218,74218,0,10285,10136,25.8,25.8,0,35231,North America,287708,1231,25964,7,234
Barbados,BRB,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",139354,78633,60721,65136,63309,48.44,27.33,21.11,220046,North America,287708,1074,26095,13,238
Barbados,BRB,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",166567,95386,71181,25007,27596,57.89,33.15,24.74,95918,North America,287708,1049,26200,6,240
Barbados,BRB,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",175943,99695,76248,8014,10022,61.15,34.65,26.5,34832,North America,287708,945,26306,9,240
Barbados,BRB,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",204266,109905,94361,28323,27181,71,38.2,32.8,94475,North America,287708,1354,26433,10,244
Barbados,BRB,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",241915,136034,105881,30474,35019,84.08,47.28,36.8,121715,North America,287708,3551,26565,31,246
Barbados,BRB,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",275933,149019,126914,28673,36188,95.91,51.8,44.11,125778,North America,287708,7248,26668,63,249
Barbados,BRB,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",290345,153586,136759,13536,16927,100.92,53.38,47.53,58833,North America,287708,4530,26740,47,251
Barbados,BRB,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",299629,155952,143677,9284,8885,104.14,54.2,49.94,30880,North America,287708,2696,28565,16,260
Barbados,BRB,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",305374,158463,146911,5636,6650,106.14,55.08,51.06,23112,North America,287708,12370,55385,16,316
Barbados,BRB,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",309562,160114,149448,3151,3806,107.6,55.65,51.94,13230,North America,287708,4843,55543,22,316
Barbados,BRB,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",310502,160485,150017,801,798,107.92,55.78,52.14,2774,North America,287708,2911,58862,8,331
Belarus,BLR,2020-12,"Sinopharm/Beijing, Sputnik V",0,0,0,0,1209,0,0,0,129,Europe,9442867,41966,194284,217,1424
Belarus,BLR,2021-01,"Sinopharm/Beijing, Sputnik V",0,0,0,0,12493,0,0,0,1333,Europe,9442867,48942,656510,320,5098
Belarus,BLR,2021-02,"Sinopharm/Beijing, Sputnik V",20944,20944,0,0,11646,0.22,0.22,0,1238,Europe,9442867,38644,658328,280,5114
Belarus,BLR,2021-03,"Sinopharm/Beijing, Sputnik V",66618,40518,26100,0,50013,0.71,0.43,0.28,5296,Europe,9442867,38982,660204,306,5130
Belarus,BLR,2021-04,"Sinopharm/Beijing, Sputnik V",328500,244000,84500,0,289082,3.48,2.58,0.89,30612,Europe,9442867,39301,662056,315,5147
Belarus,BLR,2021-05,"Sinopharm/Beijing, Sputnik V",796834,517151,279683,0,409940,8.44,5.48,2.96,43413,Europe,9442867,39980,663813,317,5162
Belarus,BLR,2021-06,"Sinopharm/Beijing, Sputnik V",1073282,701183,372099,0,668362,11.37,7.43,3.94,70776,Europe,9442867,29170,665125,309,5176
Belarus,BLR,2021-07,"Sinopharm/Beijing, Sputnik V",2194993,1334540,860453,0,832811,23.24,14.13,9.11,88188,Europe,9442867,33833,666137,324,5193
Belarus,BLR,2021-08,"Sinopharm/Beijing, Sputnik V",2963378,1626825,1336553,0,669954,31.38,17.23,14.15,70948,Europe,9442867,40303,667893,343,5210
Belarus,BLR,2021-09,"Sinopharm/Beijing, Sputnik V",3628321,2059838,1568483,0,717179,38.42,21.81,16.61,75949,Europe,9442867,51559,669631,361,5227
Belarus,BLR,2021-10,"Sinopharm/Beijing, Sputnik V",4766181,2759758,2006423,0,1288557,50.47,29.23,21.25,136459,Europe,9442867,55251,671432,450,5245
Belarus,BLR,2021-11,"Sinopharm/Beijing, Sputnik V",6331049,3618830,2712219,0,1329743,67.05,38.32,28.72,140816,Europe,9442867,47988,673269,395,5261
Belarus,BLR,2021-12,"Sinopharm/Beijing, Sputnik V",7708200,4356041,3228165,0,2035014,81.63,46.13,34.19,215505,Europe,9442867,40873,699110,434,5578
Belarus,BLR,2022-01,"Sinopharm/Beijing, Sputnik V",10028295,5274902,4233740,0,1620807,106.2,55.86,44.84,171641,Europe,9442867,37077,921263,339,6493
Belarus,BLR,2022-02,"Sinopharm/Beijing, Sputnik V",10649534,5528298,4632574,0,618142,112.78,58.54,49.06,65462,Europe,9442867,103265,923432,288,6506
Belgium,BEL,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",955,953,21,616,529,0.01,0.01,0,45,Europe,11632334,58608,646496,2326,19528
Belgium,BEL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",344861,317943,27482,343906,310862,2.96,2.73,0.24,26724,Europe,11632334,83089,1786444,1158,27072
Belgium,BEL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",877445,535078,343414,532584,520096,7.54,4.6,2.95,44710,Europe,11632334,79970,1809557,779,27120
Belgium,BEL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",2004087,1435804,569677,1126642,1044673,17.23,12.34,4.9,89809,Europe,11632334,150438,1827467,983,27167
Belgium,BEL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3985162,3112050,878424,1981075,1864979,34.26,26.75,7.55,160328,Europe,11632334,93699,1827467,999,27167
Belgium,BEL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6910424,4755042,2236842,2925262,2898472,59.41,40.88,19.23,249173,Europe,11632334,58723,1827467,552,27167
Belgium,BEL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11089877,7262384,4095755,4179453,4114167,95.34,62.43,35.21,353685,Europe,11632334,85922,1868906,546,27319
Belgium,BEL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14708145,8108286,6933481,3618268,3576693,126.44,69.7,59.61,307478,Europe,11632334,59374,1879784,314,27360
Belgium,BEL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16311187,8479737,8196938,1603042,1889620,140.22,72.9,70.47,162446,Europe,11632334,99390,1898498,450,27416
Belgium,BEL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16856169,8639850,8469068,544982,553788,144.91,74.27,72.81,47608,Europe,11632334,77919,1914527,430,27463
